point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,op,tokens,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,weight_bytes,achieved_tflops,achieved_gbps,us_per_token,per_step_us,per_step_count,bandwidth_util,compute_util,dtype,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops
f59542d5a3e2,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,1,16.40000008046627,16.00000075995922,21.481599472463138,15.807999297976494,17.72991992533207,100,10,True,8.911999873816967,,False,16.40000008046627,7.488000206649303,983040.0,993472.0,983040.0,0.05994146312053257,60.57756067838718,16.40000008046627,787.200003862381,48,0.014164791145154945,8.37122994264229e-05,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,8.911999873816967,graph,111.47576459451864,0.11030520802498268
e4af286933a2,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,8,16.656000167131424,16.220800578594208,18.038400635123253,16.063999384641647,17.553919926285744,50,10,False,8.895999751985073,,False,16.656000167131424,7.760000415146351,7864320.0,1066496.0,983040.0,0.47216137854749024,64.03073903088685,2.082000020891428,799.4880080223083,48,0.014972244426574039,0.0006594052370573656,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,8.895999751985073,graph,119.88489542864698,0.8840288016245885
53a015906cc2,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,32,16.751999966800213,16.37759990990162,18.092799559235573,16.095999628305435,17.46751993894577,50,10,False,9.312000125646591,,False,16.751999966800213,7.439999841153622,31457280.0,1316864.0,983040.0,1.8778223532917444,78.60936023219998,0.5234999989625067,804.0959984064102,48,0.018381149014153518,0.0026225056734482982,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,9.312000125646591,graph,141.4158056520174,3.378144284315688
6f27aea95c81,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,64,16.656000167131424,16.34879969060421,18.112000077962875,16.127999871969223,17.757440023124218,50,10,False,9.440000168979168,,False,16.656000167131424,7.215999998152256,62914560.0,1650688.0,983040.0,3.777291028379922,99.10470601804091,0.2602500026114285,799.4880080223083,48,0.02317355546388608,0.005275241896458924,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,9.440000168979168,graph,174.86101381908173,6.664677846801726
a08bcc4d2292,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,256,16.672000288963318,16.252800822257996,19.056000374257565,16.16000011563301,17.708800248801708,50,10,False,9.759999811649323,,False,16.672000288963318,6.912000477313995,251658240.0,3653632.0,983040.0,15.094663845861076,219.14778890800912,0.06512500112876296,800.2560138702393,48,0.05124311089852056,0.02108071698325097,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,9.759999811649323,graph,374.34754820784985,25.784656235303018
fb281d58e017,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,784,17.712000757455826,17.44000054895878,18.537599407136444,17.376000061631203,18.353280015289783,50,10,False,12.368000112473965,,False,17.712000757455826,5.344000644981861,770703360.0,9161728.0,983040.0,43.513060469782005,517.2610438232616,0.022591837700836514,850.1760363578796,48,0.12095063867263682,0.06076892617188543,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,12.368000112473965,graph,740.7606659673118,62.31430732464933
3f1dfe163e7c,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,2048,17.823999747633934,17.59679988026619,19.337600097060204,17.343999817967415,18.86144008487463,50,10,False,11.296000331640244,,False,17.823999747633934,6.5279994159936905,2013265920.0,22347776.0,983040.0,112.95253301758227,1253.802531217303,0.008703124876774382,855.5519878864288,48,0.29317540675248843,0.15774583689969754,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,11.296000331640244,graph,1978.379545316017,178.22821006483298
76380a701243,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,in_proj_ba,8192,26.863999664783478,26.27200074493885,27.904000133275986,26.11199952661991,27.226880006492138,50,10,False,26.623999699950218,,False,26.863999664783478,0.23999996483325958,8053063680.0,86441984.0,983040.0,299.7715820610627,3217.7629942915173,0.0032792968340800144,1289.471983909607,48,0.752406340868218,0.41865124957939504,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,26.623999699950218,graph,3246.7692673599913,302.4738495626958
9e99adb167cf,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,1,39.59999978542328,38.87680172920227,47.644799947738655,38.59199956059456,41.84128023684025,50,10,False,15.552000142633915,,False,39.59999978542328,24.047999642789364,62914560.0,31500160.0,31464960.0,1.5887515237603305,795.4585901688611,39.59999978542328,1900.7999897003174,48,0.18600129599443135,0.0010941068928562014,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,15.552000142633915,graph,2025.4732324523422,4.045432061663078
7eada20fffbb,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,8,38.416000083088875,37.50399872660637,46.59520052373409,37.43999823927879,40.5401598662138,50,10,False,14.879999682307243,,False,38.416000083088875,23.53600040078163,503316480.0,31746560.0,31464960.0,13.101740912937087,826.3890027940513,4.802000010386109,1843.968003988266,48,0.19323372381032383,0.009022622371642185,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,14.879999682307243,graph,2133.505421895109,33.82503298023978
97d4d6593484,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,32,73.99999722838402,70.68480178713799,87.967998534441,69.66400146484375,76.3148795068264,50,10,False,15.263999812304974,,False,73.99999722838402,58.735997416079044,2013265920.0,32591360.0,31464960.0,27.206297235208222,440.4238002795358,2.3124999133870006,3551.999866962433,48,0.10298386195238181,0.018735841878963534,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,15.263999812304974,graph,2135.178223320384,131.89635382313222
cb8f0a03f821,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,64,73.37599992752075,70.64960151910782,87.06559762358665,69.18399780988693,76.76223993301392,50,10,False,13.999999966472387,,False,73.37599992752075,59.375999961048365,4026531840.0,33717760.0,31464960.0,54.87532495607995,459.5202795642402,1.1464999988675117,3522.047996520996,48,0.10744917283064112,0.03779034693862436,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,13.999999966472387,graph,2408.4114343391634,287.6094178316327
5ab8bf70619e,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,256,76.78399980068207,74.29439947009087,88.33280056715012,72.60800153017044,79.31584030389786,50,10,False,24.752000346779823,,False,76.78399980068207,52.031999453902245,16106127360.0,40476160.0,31464960.0,209.75890031528328,527.1431561922938,0.2999374992214143,3685.6319904327393,48,0.12326136324148255,0.1444522036584426,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,24.752000346779823,graph,1635.268238240222,650.7000296683241
3540ff1faca3,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,784,81.40800148248672,78.44800129532814,96.63039743900299,76.64000242948532,85.29407992959023,50,10,False,71.55200093984604,,False,81.40800148248672,9.856000542640686,49325015040.0,59061760.0,31464960.0,605.89885689076,725.5031314422569,0.1038367365848045,3907.584071159363,48,0.16964368021675627,0.41725726508123084,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,71.55200093984604,graph,825.4382718053321,689.3589891562597
fb9d77b0c6e0,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,2048,145.74400335550308,145.20960301160812,146.43199741840363,144.6399986743927,147.02143996953964,50,10,False,145.29599994421005,,False,145.74400335550308,0.4480034112930298,128849018880.0,103554560.0,31464960.0,884.0776698421524,710.523641562162,0.07116406413842924,6995.712161064148,48,0.16614104090219226,0.6088274081431915,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,145.29599994421005,graph,712.7144590337126,886.8036210871237
c5fbe5e633b8,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,out_proj,8192,471.903994679451,470.97599506378174,507.97760486602783,470.0160026550293,477.40928053855896,50,10,False,507.79202580451965,,False,471.903994679451,-35.888031125068665,515396075520.0,319823360.0,31464960.0,1092.1629851217763,677.7297153783272,0.05760546810051892,22651.391744613647,48,0.15847286955257603,0.7521270836083253,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,507.79202580451965,graph,629.8313950347848,1014.9747324279717
d1656de9675d,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,lm_head,1,561.3439977169037,555.369621515274,575.4112005233765,553.2159805297852,564.9459171295166,50,10,False,563.3120238780975,,False,561.3439977169037,-1.9680261611938477,2542796800.0,2543303680.0,2542796800.0,4.529836981141785,4530.7399568608835,561.3439977169037,561.3439977169037,1,1.0594184464221874,0.006326223117972759,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,563.3120238780975,graph,4514.911047860713,4.514011226840543
d8ad98cd560c,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,lm_head,8,560.4639947414398,557.6287806034088,567.7312016487122,555.2639961242676,562.2297596931458,50,10,False,561.6640150547028,,False,560.4639947414398,-1.2000203132629395,20342374400.0,2546851840.0,2542796800.0,36.2955954189075,4544.184575451533,70.05799934267998,560.4639947414398,1,1.0625621883000405,0.05068924903381459,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,561.6640150547028,graph,4534.475721667787,36.21804825437993
0d37c1040004,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,lm_head,32,567.5999820232391,565.0144159793854,576.0544240474701,563.5200142860413,569.6710419654846,50,10,False,574.4320154190063,,False,567.5999820232391,-6.832033395767212,81369497600.0,2559016960.0,2542796800.0,143.3571180005226,4508.486682607448,17.737499438226223,567.5999820232391,1,1.0542149852962224,0.2002078922037191,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,574.4320154190063,graph,4454.864790454591,141.65209357393996
5be2e572cba2,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,lm_head,64,571.9520151615143,569.5903897285461,575.4304111003876,568.1279897689819,572.5216007232666,50,10,False,571.4560151100159,,False,571.9520151615143,0.4960000514984131,162738995200.0,2575237120.0,2542796800.0,284.5326021869928,4502.5405134253715,8.93675023689866,571.9520151615143,1,1.0528245984329245,0.39736898552110594,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,571.4560151100159,graph,4506.448531308607,284.77956465060527
e5ed7f8c9b2d,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:23+00:00,lm_head,256,876.255989074707,874.668824672699,957.046389579773,873.5679984092712,889.8284769058228,50,10,False,1029.5199751853943,,False,876.255989074707,-153.26398611068726,650955980800.0,2672558080.0,2542796800.0,742.8833456389665,3049.9741095317586,3.4228749573230743,876.255989074707,1,0.7131724317691279,1.0374867384197985,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,1029.5199751853943,graph,2595.9263971723617,632.2907728747826
760815781e68,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:24+00:00,lm_head,784,2962.0479345321655,2872.995185852051,2964.678406715393,2871.9680309295654,2940.8819150924683,50,10,False,2961.6960287094116,,False,2962.0479345321655,0.35190582275390625,1993552691200.0,2940190720.0,2542796800.0,673.0318803955709,992.6209112697504,3.778122365474701,2962.0479345321655,1,0.23210356668365825,0.9399344520821882,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,2961.6960287094116,graph,992.7388535146929,673.1118493847292
82c6b3e68ae4,ops_gemm,ops,engine,ops,ok,,,,2026-09-22T17:57:25+00:00,lm_head,2048,8159.776210784912,7623.244905471802,8360.867404937744,7617.40779876709,8054.844207763672,50,10,False,7656.7041873931885,,False,8159.776210784912,503.07202339172363,5207647846400.0,3580887040.0,2542796800.0,638.2096410336555,438.84623150167806,3.9842657279223204,8159.776210784912,1,0.10261498060415274,0.8913028442366885,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,7656.7041873931885,graph,467.6799511068944,680.1422281631861
2646c7ef1333,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,1,95.72799876332283,91.9295996427536,98.90560060739517,89.72799777984619,95.87392017245293,50,10,False,95.08800134062767,,False,95.72799876332283,0.6399974226951599,356515840.0,178391872.0,178301440.0,3.7242587811894725,1863.5286886238448,95.72799876332283,6126.591920852661,64,0.4357470715518422,0.0025647416492387437,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,95.08800134062767,graph,1876.0713179884622,3.749325203743384
a7ae855718c1,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,8,89.56799656152725,86.03199943900108,92.40640252828598,82.65600353479385,89.75551962852478,50,10,False,89.4400030374527,,False,89.56799656152725,0.12799352407455444,2852126720.0,179024896.0,178301440.0,31.843145202435995,1998.7596337160655,11.195999570190907,5732.351779937744,64,0.4673679897951983,0.02192904562807005,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,89.4400030374527,graph,2001.6199678015882,31.888714480540457
b8dbfe4a2875,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,32,89.88799899816513,88.06079998612404,92.43840277194977,85.95199882984161,90.39999961853027,50,10,False,90.7679982483387,,False,89.88799899816513,-0.8799992501735687,11408506880.0,181195264.0,178301440.0,126.91913277803503,2015.7892713097185,2.8089999686926603,5752.831935882568,64,0.47135001312348057,0.08740391177036418,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,90.7679982483387,graph,1996.2461164369279,125.68864688176383
6ced0b25b575,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,64,90.81599861383438,89.63199704885483,91.46240279078484,88.92799913883209,91.00159972906113,50,10,False,90.46400338411331,,False,90.81599861383438,0.35199522972106934,22817013760.0,184089088.0,178301440.0,251.2444294867247,2027.055703949028,1.4189999783411622,5812.2239112854,64,0.47398443193301365,0.17302155685272363,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,90.46400338411331,graph,2034.9429730447737,252.2220209857192
80fd952269f6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,256,133.00800323486328,132.34559446573257,133.92319977283478,131.6480040550232,133.6672008037567,50,10,False,133.15200060606003,,False,133.00800323486328,-0.14399737119674683,91268055040.0,201452032.0,178301440.0,686.1846867879101,1514.5857925878297,0.5195625126361847,8512.51220703125,64,0.3541540990289469,0.4725467666649937,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,133.15200060606003,graph,1512.9478421883468,685.4426116361799
af6b88161fe6,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,784,366.7519986629486,365.4943972826004,395.66080272197723,364.80000615119934,377.09119975566864,50,10,False,430.27201294898987,,False,366.7519986629486,-63.52001428604126,279508418560.0,249200128.0,178301440.0,762.1183240418359,679.4785820077268,0.46779591666192427,23472.12791442871,64,0.15888180530813895,0.5248390947456781,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,430.27201294898987,graph,579.1688060118925,649.6086432494428
56955adba2c4,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:25+00:00,gate_up_proj,2048,1094.9440002441406,1092.7583575248718,1102.3647665977478,1091.7439460754395,1097.8937482833862,50,10,False,1122.5599646568298,,False,1094.9440002441406,-27.61596441268921,730144440320.0,363506176.0,178301440.0,666.8326783444625,331.98608871225264,0.5346406251192093,70076.416015625,64,0.07762797902464401,0.45921984580170233,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,1122.5599646568298,graph,323.8189383594532,650.4280067953496
9a8bdff88a57,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,gate_up_proj,8192,4287.727832794189,4277.916955947876,4443.254470825195,4276.063919067383,4346.929931640625,50,10,False,4292.720079421997,,False,4287.727832794189,-4.992246627807617,2920577761280.0,919120384.0,178301440.0,681.1481220758229,214.36071034411611,0.5234042764641345,274414.5812988281,64,0.050123753048953244,0.4690782946695942,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,4292.720079421997,graph,214.1114181672328,680.3559764542691
e6b12d1af517,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,1,51.35999992489815,50.492800772190094,52.70719900727272,50.20799860358238,51.765760108828545,50,10,False,52.09600180387497,,False,51.35999992489815,-0.7360018789768219,178257920.0,89231680.0,89150720.0,3.4707538991561537,1737.3769495810016,51.35999992489815,3287.0399951934814,64,0.4062491350861123,0.0023901634130216163,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,52.09600180387497,graph,1712.8316360232243,3.421719783239507
f0c70b39286c,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,8,51.631998270750046,50.57600140571594,53.05920131504536,49.60000142455101,51.98335997760296,50,10,False,51.88800022006035,,False,51.631998270750046,-0.25600194931030273,1426063360.0,89798400.0,89150720.0,27.619759214469077,1739.2005540655503,6.453999783843756,3304.447889328003,64,0.406675546720482,0.019020575894747562,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,51.88800022006035,graph,1730.6197891450663,27.483490478568715
f70cf26d5cea,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,32,50.52800104022026,49.91680011153221,51.72159895300865,49.855999648571014,50.962560176849365,50,10,False,49.775999039411545,,False,50.52800104022026,0.7520020008087158,5704253440.0,91741440.0,89150720.0,112.89291724522049,1815.6554407718181,1.5790000325068831,3233.7920665740967,64,0.4245529173193141,0.07774464229642085,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,49.775999039411545,graph,1843.085860062018,114.59847215690232
7ca2e0d771af,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,64,53.90400066971779,52.82239988446236,55.0495982170105,52.25599929690361,54.099839851260185,50,10,False,52.86400020122528,,False,53.90400066971779,1.040000468492508,11408506880.0,94332160.0,89150720.0,211.64490090267225,1750.002946497327,0.8422500104643404,3449.8560428619385,64,0.40920145946689457,0.14575101358040518,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,52.86400020122528,graph,1784.4309859436926,215.8086190332523
b6dea1f1738d,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,256,78.22399958968163,77.11679860949516,78.96319776773453,76.64000242948532,78.49663957953453,50,10,False,77.45600119233131,,False,78.22399958968163,0.7679983973503113,45634027520.0,109876480.0,89150720.0,583.376300871472,1404.638992845536,0.30556249839719385,5006.335973739624,64,0.328445347504665,0.4017469203753961,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,77.45600119233131,graph,1418.5663900614397,589.1606436883562
ea86b496d3e3,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,784,186.36800348758698,185.8495995402336,186.9824007153511,185.5359971523285,187.03551977872849,50,10,False,202.09600031375885,,False,186.36800348758698,-15.727996826171875,139754209280.0,152623360.0,89150720.0,749.8830628901828,818.935424235338,0.23771429016273848,11927.552223205566,64,0.1914908609022463,0.5164131808367272,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,202.09600031375885,graph,755.2022789320353,691.5238751040508
e7fef784b5ce,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,2048,510.2880001068115,467.57761240005493,510.97601652145386,466.94400906562805,496.0620766878128,50,10,False,557.3440194129944,,False,510.2880001068115,-47.05601930618286,365072220160.0,254956800.0,89150720.0,715.4238784442991,499.6331482351798,0.24916406255215406,32658.432006835938,64,0.11682872526877038,0.4926825781209484,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,557.3440194129944,graph,457.4496022555791,655.0213287378615
da0b3ec9621c,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,down_proj,8192,2161.328077316284,2134.3710899353027,2179.4496536254883,2132.4479579925537,2159.651207923889,50,10,False,2185.5039596557617,,False,2161.328077316284,-24.17588233947754,1460288880640.0,752375040.0,89150720.0,675.6442466861566,348.10774351954115,0.26383399381302297,138324.9969482422,64,0.08139768963534212,0.4652880053064075,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,2185.5039596557617,graph,344.2570015377627,668.1703202541943
f055819e103b,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,1,44.51199993491173,44.096000492572784,45.398399233818054,43.83999854326248,44.89663988351822,50,10,False,44.624000787734985,,False,44.51199993491173,-0.11200085282325745,146800640.0,73467712.0,73418240.0,3.298001442637069,1650.5147400123371,44.51199993491173,712.1919989585876,16,0.385938230467832,0.0022711960033237077,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,44.624000787734985,graph,1646.3721473443677,3.2897238573092826
4d1e824bac23,ops_gemm,ops,bf16,ops,ok,,,,2026-09-22T17:57:26+00:00,qkv_proj,8,44.224001467227936,43.5199998319149,45.347198843955994,43.327998369932175,44.6035198867321,50,10,False,44.22399960458279,,False,44.224001467227936,1.862645149230957e-06,1174405120.0,73814016.0,73418240.0,26.555831246303875,1669.0940111943435,5.528000183403492,707.584023475647,16,0.39028260308658963,0.018287893089372866,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,97fe1389edd46f63,44.22399960458279,graph,1669.0940814939522,26.555832364793623
