point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,distribution,total_tokens,sequences,seed,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,length_cv,max_over_mean,lengths,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,mean_kv
9cac38d5f484,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,mixed,4096,32,7,361.7120087146759,360.3807896375656,362.85440623760223,360.1920008659363,362.58495926856995,50,10,False,352.83198952674866,,False,361.7120087146759,8.880019187927246,19277414400.0,1191182336.0,1090519040.0,53.29492506621843,3293.178847538964,0.08830859587760642,5787.392139434814,0.7700407553002416,0.07442996037785755,0.9921875,1.9921875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,352.83198952674866,graph,3376.0610470658444,54.636243232527406,
4f66de814568,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged,mixed,4096,128,7,1054.3840527534485,1032.2208523750305,1094.8416233062744,1031.1360359191895,1062.426254749298,50,10,False,1082.8959941864014,,False,1054.3840527534485,-28.51194143295288,28942270464.0,4412407808.0,4311744512.0,27.449457707956917,4184.820319007398,0.2574179816292599,16870.144844055176,0.9785323993722534,0.03833502058701509,0.96875,1.96875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1082.8959941864014,graph,4074.636744145608,26.726731486106228,
1b1b12b0a75a,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged,mixed,16384,8,7,1491.5840029716492,1470.9440469741821,1518.1919693946838,1469.2800045013428,1494.3500804901123,50,10,False,1465.5359983444214,,False,1491.5840029716492,26.048004627227783,826043105280.0,738197504.0,335544320.0,553.8026042343528,494.90843460998894,0.09103906268137507,23865.344047546387,0.11572395015118506,0.7734227196886451,0.99951171875,1.99951171875,"[1, 1, 1, 1, 4095, 4095, 4095, 4095]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1465.5359983444214,graph,503.70479117123216,563.6457283977738,
2dd61ac940b7,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged,mixed,16384,32,7,707.6639831066132,704.8735737800598,715.61598777771,702.9439806938171,711.2499237060547,50,10,False,718.4160053730011,,False,707.6639831066132,-10.75202226638794,212399947776.0,1543503872.0,1140850688.0,300.1423738475056,2181.125377080924,0.043192381781409495,11322.62372970581,0.5100103913357372,0.4191690853384113,0.998046875,1.998046875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,718.4160053730011,graph,2148.4820221935533,295.65035604367154,
882c9b1def89,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged,mixed,16384,128,7,1398.1599807739258,1367.2447800636292,1412.995195388794,1364.8960590362549,1392.4236750602722,50,10,False,1384.7839832305908,,False,1398.1599807739258,13.375997543334961,77109657600.0,4764729344.0,4362076160.0,55.150811538259994,3407.857047490783,0.08533691288903356,22370.559692382812,0.7968558454595154,0.07702183111242046,0.9921875,1.9921875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1384.7839832305908,graph,3440.7744469171757,55.68352792477373,
8ee458f16822,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged_decode,uniform,,16,7,277.45600044727325,248.37760627269745,287.8496080636978,247.13599681854248,270.1715210080147,50,10,False,248.1760010123253,,False,277.45600044727325,29.279999434947968,6442450944.0,1074135040.0,1073741824.0,23.219721085917914,3871.3707336242123,17.34100002795458,4439.296007156372,0.9052387926015814,0.032427907877953646,0.0,1.0,"[16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,248.1760010123253,graph,4328.118092073918,25.959202008739137,16384
291cc47d6c53,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:06+00:00,784,ragged_decode,uniform,,64,7,998.6400008201599,939.3631756305695,1004.0127992630005,938.1440281867981,980.2937626838684,50,10,False,1145.5519795417786,,False,998.6400008201599,-146.91197872161865,25769803776.0,4296540160.0,4294967296.0,25.804898416682548,4302.391408787303,15.603750012814999,15978.240013122559,1.0060239311010108,0.036038282525436005,0.0,1.0,"[16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1145.5519795417786,graph,3750.6287246071706,22.495534236960545,16384
ebfc2979d396,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:07+00:00,784,ragged_decode,uniform,,256,7,4212.208032608032,4172.739028930664,4277.068758010864,4066.5597915649414,4221.944341659546,50,10,False,4221.63200378418,,False,4212.208032608032,-9.423971176147461,103079215104.0,17186160640.0,17179869184.0,24.471539464820175,4080.083535038276,16.453937627375126,67395.32852172852,0.9540419006871993,0.034176156744542774,0.0,1.0,"[16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,4221.63200378418,graph,4070.9755432483685,24.416911519431824,16384
dd823f088a60,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:07+00:00,784,ragged_decode,jitter,,16,7,435.7279986143112,414.425590634346,440.26239812374115,412.4799966812134,432.11583852767944,50,10,False,390.160009264946,,False,435.7279986143112,45.567989349365234,6442450944.0,1074135040.0,1073741824.0,14.785487653967806,2465.15037687716,27.23299991339445,6971.6479778289795,0.5764236763386729,0.020648931561209363,0.054216485237290404,1.12091064453125,"[16452, 15794, 17697, 15495, 17259, 16611, 15441, 17151, 15363, 16870, 15486, 15565, 16835, 18365, 15691, 16069]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,390.160009264946,graph,2753.0628831582458,16.512330302988907,16384
e202ad873219,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:07+00:00,784,ragged_decode,jitter,,64,7,1025.8399844169617,982.4544131755829,1076.9280552864075,981.2160134315491,1021.377284526825,50,10,False,1077.1679878234863,,False,1025.8399844169617,-51.32800340652466,25769803776.0,4296540160.0,4294967296.0,25.120685650254046,4188.314186682778,16.028749756515026,16413.439750671387,0.9793493669978288,0.0350827332112748,0.06175162652194724,1.1199951171875,"[15932, 15294, 17137, 15005, 16713, 16086, 14952, 16608, 14877, 16336, 14996, 15073, 16303, 17785, 15195, 15561, 17050, 18231, 16865, 16200, 18336, 14910, 17902, 15806, 15270, 15173, 15875, 17746, 15404, 16882, 17093, 16111, 16757, 14970, 14958, 15497, 17246, 16314, 15896, 16896, 16408, 15843, 17666, 17314, 15638, 16855, 16674, 17963, 17426, 15800, 18350, 15174, 16279, 17528, 15299, 16540, 14883, 17201, 17556, 16850, 17964, 15895, 17300, 16929]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1077.1679878234863,graph,3988.7373265534393,23.923662852319055,16384
12ce5bed7f98,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,jitter,,256,7,4343.519926071167,4088.8994216918945,4536.700773239136,3866.719961166382,4326.064648628235,50,10,False,4283.760070800781,,False,4343.519926071167,59.75985527038574,103079215104.0,17186160640.0,17179869184.0,23.73172377667391,3956.7357655811093,16.966874711215496,69496.31881713867,0.9251996136585496,0.03314295419688506,0.06612818629531855,1.1146240234375,"[15813, 15180, 17009, 14894, 16588, 15966, 14841, 16484, 14766, 16215, 14884, 14960, 16181, 17653, 15081, 15445, 16923, 18095, 16739, 16079, 18199, 14799, 17768, 15688, 15156, 15059, 15757, 17613, 15290, 16756, 16965, 15991, 16632, 14858, 14847, 15382, 17117, 16192, 15778, 16770, 16286, 15725, 17534, 17185, 15521, 16729, 16549, 17829, 17296, 15682, 18214, 15060, 16158, 17398, 15184, 16417, 14772, 17072, 17425, 16724, 17830, 15776, 17171, 16802, 16749, 16297, 17701, 18083, 16362, 17058, 14851, 17194, 16995, 18262, 17635, 15669, 16040, 17074, 14711, 16317, 15243, 15057, 14844, 17438, 15102, 15534, 16058, 17816, 14923, 16271, 16638, 17859, 17625, 17788, 15647, 16147, 15941, 17862, 18131, 15181, 15273, 15477, 15482, 16402, 16783, 15590, 14644, 16161, 15979, 16700, 18114, 17154, 16514, 16887, 17102, 14826, 17918, 17481, 17827, 17547, 16064, 16088, 15007, 16948, 14856, 14875, 15392, 15222, 15872, 14821, 14629, 15182, 15000, 15958, 14722, 17826, 16874, 15172, 15551, 15899, 15960, 15078, 17733, 18262, 16333, 16398, 14943, 15002, 15882, 15597, 17660, 15219, 14713, 18107, 16561, 15165, 16615, 14728, 16560, 18207, 17786, 17175, 15584, 15970, 15240, 17452, 16576, 17478, 15834, 15444, 17596, 18232, 17747, 17577, 17621, 17334, 15458, 16522, 15929, 14735, 14731, 15651, 15576, 17161, 18127, 16264, 18055, 18243, 18121, 15962, 15435, 15458, 15348, 15376, 16911, 17921, 17702, 16382, 17017, 17553, 14939, 17044, 17956, 17490, 17372, 16377, 15282, 17515, 15845, 17557, 18182, 16076, 16097, 18091, 17279, 15250, 15093, 15181, 17938, 17578, 15163, 17651, 18215, 17032, 15910, 16635, 15108, 14681, 18179, 17005, 16554, 18043, 16215, 17817, 17650, 15400, 15550, 15700, 15508, 16773, 15577, 16161, 15108, 17957, 15922, 16304, 16762, 17936, 16167, 17985, 16463, 16574, 16543, 14697, 16238, 15298]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,4283.760070800781,graph,4011.9335247427425,24.062789091904246,16384
4e103d4d9275,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,lognormal,,16,7,394.27199959754944,392.28479862213135,452.95039117336273,391.3919925689697,402.5574392080307,50,10,False,355.6160032749176,,False,394.27199959754944,38.655996322631836,6442450944.0,1074135040.0,1073741824.0,16.340117864256378,2724.3502990230513,24.64199997484684,6308.351993560791,0.6370321379690351,0.022820077590784013,0.7264284056955416,2.77337646484375,"[13394, 25276, 21068, 4101, 4710, 9051, 8330, 23806, 45439, 9573, 3202, 5164, 27950, 20866, 7383, 32831]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,355.6160032749176,graph,3020.491288660072,18.116313339868192,16384
c921bbf99702,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,lognormal,,64,7,1391.6639685630798,1347.2192168235779,1413.2223963737488,1339.4880294799805,1382.0588779449463,50,10,False,1412.8159880638123,,False,1391.6639685630798,-21.152019500732422,25769803776.0,4296540160.0,4294967296.0,18.517260170648683,3087.3402323092846,21.744749508798122,22266.623497009277,0.7219097153295851,0.025860603783482435,1.3034100880570043,7.76348876953125,"[9457, 17847, 14876, 2896, 3326, 6391, 5882, 16809, 32084, 6759, 2261, 3646, 19735, 14733, 5213, 23182, 6255, 12037, 72273, 4812, 19084, 23464, 7571, 4197, 39084, 34513, 30835, 17370, 11827, 29214, 7474, 2948, 7083, 5798, 3151, 3656, 27938, 7047, 1666, 6550, 5554, 16611, 3122, 8048, 14472, 18583, 9929, 2102, 7436, 10105, 4611, 16988, 7039, 10350, 12057, 9351, 26456, 14289, 14568, 127197, 105040, 7068, 17388, 9268]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1412.8159880638123,graph,3041.118019826613,18.240028421051576,16384
d5ef4be22908,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,lognormal,,256,7,5123.104095458984,5043.420886993408,5179.161500930786,5033.376216888428,5116.458892822266,50,10,False,5151.71217918396,,False,5123.104095458984,-28.608083724975586,103079215104.0,17186160640.0,17179869184.0,20.12046079551015,3354.6381880535014,20.012125372886658,81969.66552734375,0.7844117321530283,0.02809958167561633,1.278657841292468,10.278564453125,"[7406, 13977, 11650, 2268, 2605, 5005, 4606, 13164, 25127, 5294, 1771, 2855, 15456, 11538, 4083, 18155, 4899, 9427, 56601, 3769, 14946, 18376, 5929, 3287, 30608, 27029, 24148, 13603, 9262, 22879, 5853, 2309, 5547, 4541, 2468, 2863, 21880, 5519, 1305, 5130, 4349, 13009, 2445, 6303, 11333, 14553, 7776, 1646, 5823, 7914, 3611, 13304, 5512, 8106, 9443, 7323, 20719, 11190, 11409, 99613, 82261, 5535, 13617, 7258, 86285, 4000, 8191, 3436, 2758, 43600, 36118, 5686, 5498, 89410, 32468, 39178, 24056, 2499, 40348, 440, 16826, 4975, 5987, 21016, 4362, 21487, 5790, 3604, 5195, 6655, 47103, 2021, 10637, 11016, 9323, 3635, 25262, 5689, 16431, 2274, 5821, 27304, 16436, 37685, 15622, 11315, 8874, 5552, 168404, 29453, 63936, 20785, 3303, 4025, 1310, 14571, 7522, 3806, 11010, 4915, 12478, 3070, 16349, 4200, 6725, 2346, 22117, 15840, 18543, 33815, 9377, 36586, 6692, 11233, 4755, 6647, 19791, 10574, 8092, 25762, 3834, 27710, 10038, 7290, 2116, 28008, 8229, 6406, 72799, 6453, 5482, 3662, 6363, 2649, 9687, 3753, 3275, 6825, 14441, 37090, 7980, 31065, 64233, 89540, 2883, 11064, 40604, 29411, 3950, 13846, 20829, 10379, 80400, 10689, 14166, 18201, 3913, 17344, 10396, 9435, 34952, 13787, 4700, 19262, 11893, 3772, 27574, 16173, 11148, 9902, 24573, 2289, 9390, 3230, 2906, 32346, 10318, 9368, 4132, 1467, 20478, 27891, 7368, 6962, 7050, 5886, 10821, 141456, 56569, 15714, 21849, 35785, 7189, 9831, 2798, 15503, 12436, 5352, 10505, 9569, 5918, 7846, 5782, 30494, 21925, 7751, 7683, 3737, 10740, 23388, 6269, 7752, 38360, 831, 4783, 11929, 30970, 8980, 15132, 4505, 22965, 11690, 8256, 12597, 5623, 37078, 5777, 10479, 8789, 6546, 15624, 74575, 10684, 34102, 21584, 1438]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,5151.71217918396,graph,3336.0094745670203,20.008729431838702,16384
bcc018d23e7e,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,bimodal,,16,7,286.3519936800003,283.91999304294586,290.18559753894806,283.26401114463806,287.3695981502533,50,10,False,288.38400542736053,,False,286.3519936800003,-2.0320117473602295,6442450944.0,1074135040.0,1073741824.0,22.498362456660487,3751.1002671779934,17.89699960500002,4581.631898880005,0.87711606829471,0.031420481858925646,1.8074079874998232,8.00006103515625,"[131073, 8739, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,288.38400542736053,graph,3724.6692596845774,22.339834466383934,16384
241c582281aa,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,bimodal,,64,7,1046.7520356178284,985.0495874881744,1127.4720072746277,981.98401927948,1068.3974516391754,50,10,False,1138.4479999542236,,False,1046.7520356178284,-91.69596433639526,25769803776.0,4296540160.0,4294967296.0,24.618823655585054,4104.639889679352,16.35550055652857,16748.032569885254,0.9597838888240919,0.03438184905894784,3.905640577476237,32.00006103515625,"[524289, 8323, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1138.4479999542236,graph,3774.032858920884,22.63590763656855,16384
fd66b64b80a1,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,bimodal,,256,7,4389.19997215271,4298.140859603882,4699.177551269531,4054.2402267456055,4451.344032287598,50,10,False,4301.471948623657,,False,4389.19997215271,87.72802352905273,103079215104.0,17186160640.0,17179869184.0,23.484738849445534,3915.556536279422,17.145312391221523,70227.19955444336,0.9155707151680075,0.03279802307399306,7.953052318976057,128.00006103515625,"[2097153, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,4301.471948623657,graph,3995.4138595508125,23.963707385557235,16384
