point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,context,fraction,batch,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,new_tokens,cached,actual_fraction,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops
42bd866c0166,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:29:35+00:00,784,warm,62720,0.0,8,619296.5393066406,612326.904296875,628883.8928222656,607164.2456054688,619935.7263183594,50,10,False,619332.1838378906,,False,619296.5393066406,-35.64453125,386714283540480.0,14386462720.0,2055208960.0,624.4412151462079,23.2303295867065,1.2342485238094718,9908744.62890625,0.005431925008928436,0.8720743080862968,62720,0,0.0,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,619332.1838378906,graph,23.228992607569122,624.4052765740041
3066bdfdade4,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:32:36+00:00,784,warm,62720,0.0,32,2479546.0205078125,2470146.435546875,2492708.6669921875,2460303.22265625,2479775.029296875,50,10,False,,PointTimeout: point exceeded 180 s,False,2479546.0205078125,,1546857134161920.0,57545850880.0,8220835840.0,623.8469144626414,23.20822053878015,1.2354243166592656,39672736.328125,0.005426755272101996,0.8712443270651127,62720,0,0.0,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,2479546.0205078125,eager,23.20822053878015,623.8469144626414
70d0401a30ad,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:32:43+00:00,784,warm,62720,0.5,1,58941.12014770508,57447.66273498535,59924.57618713379,56763.87023925781,58693.88259887695,50,10,False,57890.625,,False,58941.12014770508,1050.4951477050781,36254271406080.0,1027604480.0,256901120.0,615.0930168145369,17.434424005258926,1.8795000047099835,943057.9223632812,0.004076674134861242,0.8590189180924819,31360,31360,0.5,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,57890.625,graph,17.75079263697706,626.2546207797895
76c4a114d017,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:33:40+00:00,784,warm,62720,0.5,8,463021.22497558594,461594.52209472656,470217.4346923828,458749.45068359375,464241.5020751953,50,10,False,463530.28869628906,,False,463021.22497558594,-509.063720703125,290034171248640.0,8220835840.0,2055208960.0,626.394980627363,17.75477104841893,1.8455884286335535,7408339.599609375,0.00415158056736717,0.8748028734641319,31360,31360,0.5,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,463530.28869628906,graph,17.735272193585597,625.7070537167725
92eb36cea186,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:37:29+00:00,784,warm,62720,0.5,32,1855818.115234375,1853263.3178710938,1857059.6313476562,1848096.3134765625,1856802.0556640625,50,10,False,,PointTimeout: point exceeded 180 s,False,1855818.115234375,,1160136684994560.0,32883343360.0,8220835840.0,625.1349070639092,17.719055057206994,1.8493085491413972,29693089.84375,0.004143229132439885,0.8730430956750737,31360,31360,0.5,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1855818.115234375,eager,17.719055057206994,625.1349070639092
e6107827be76,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:37:30+00:00,784,warm,62720,0.9,1,14570.799827575684,14560.09578704834,15289.379119873047,14558.303833007812,14737.240943908691,50,10,False,15127.69603729248,,False,14570.799827575684,-556.8962097167969,9184394870784.0,411041792.0,256901120.0,630.328806892416,28.209967665748238,2.32315048271296,233132.79724121094,0.006596308859618092,0.8802967273850723,6272,56448,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,15127.69603729248,graph,27.171473500439745,607.1244985451071
035e0274fb53,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:37:45+00:00,784,warm,62720,0.9,8,117788.07830810547,116850.32653808594,119874.70779418945,116531.42547607422,118056.923828125,50,10,False,117778.09524536133,,False,117788.07830810547,9.983062744140625,73475158966272.0,3288334336.0,2055208960.0,623.7911342273412,27.91737825451658,2.347498371893046,1884609.2529296875,0.006527892966753345,0.8711664262012293,6272,56448,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,117778.09524536133,graph,27.919744576863586,623.8440077775481
61fd6b895ee2,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:38:43+00:00,784,warm,62720,0.9,32,474241.43981933594,472833.6975097656,475867.3278808594,471033.7219238281,474265.4895019531,50,10,False,474183.59375,,False,474241.43981933594,57.8460693359375,293900635865088.0,13153337344.0,8220835840.0,619.7278668373025,27.735529288648443,2.362889826905971,7587863.037109375,0.006485371402784138,0.86549179901169,6272,56448,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,474183.59375,graph,27.738912770007662,619.8034679791956
321e4c6b0baa,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:38:44+00:00,784,warm,62720,0.99,1,2739.840030670166,2701.907229423523,2844.7712421417236,2699.1360187530518,2790.7596826553345,50,10,False,2687.4719858169556,,False,2739.840030670166,52.36804485321045,1200919609344.0,276168704.0,256901120.0,438.3174184991576,100.79738266049388,3.49469391667113,43837.440490722656,0.023569352370333366,0.6121398623092568,784,61936,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,2687.4719858169556,graph,102.7615191739565,446.85846612794984
dbf062765560,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:38:46+00:00,784,warm,62720,0.99,8,15733.61587524414,15567.302513122559,15802.109050750732,15170.33576965332,15680.141372680664,50,10,False,15614.320278167725,,False,15733.61587524414,119.29559707641602,9607356874752.0,2209349632.0,2055208960.0,610.6261237678095,140.4222430189282,2.5085484494968338,251737.85400390625,0.032834794307043835,0.8527806004277707,784,61936,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,15614.320278167725,graph,141.49508865199593,615.2913930032043
a4a025411ae5,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:38:53+00:00,784,warm,62720,0.99,32,62175.567626953125,62118.09997558594,62423.48747253418,61337.18490600586,62206.2873840332,50,10,False,62665.58265686035,,False,62175.567626953125,-490.01502990722656,38429427499008.0,8837398528.0,8220835840.0,618.0792386099396,142.13619377025174,2.478299092273323,994809.08203125,0.03323556571734331,0.8631893784062012,784,61936,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,62665.58265686035,graph,141.0247563864711,613.2461531465697
2be3f4e605e0,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:39:31+00:00,784,warm,125440,0.0,1,308394.1192626953,307790.05126953125,309754.541015625,306932.0373535156,308896.57653808594,50,10,False,308979.4006347656,,False,308394.1192626953,-585.2813720703125,193355600363520.0,3596615680.0,513802240.0,626.9756402158125,11.662400335644346,2.458499037489599,4934305.908203125,0.0027270075446356725,0.8756138037751816,125440,0,0.0,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,308979.4006347656,graph,11.640308941667739,625.7879974078897
e7e5a4520f76,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:42:32+00:00,784,warm,125440,0.0,8,2467285.5224609375,2461148.681640625,2487665.6005859375,2451090.33203125,2471220.3125,50,10,False,,PointTimeout: point exceeded 180 s,False,2467285.5224609375,,1546844802908160.0,28772925440.0,4110417920.0,626.9419525330393,11.661773709635803,2.4586311408451627,39476568.359375,0.0027268610212953836,0.8755667566521973,125440,0,0.0,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,2467285.5224609375,eager,11.661773709635803,626.9419525330393
4b5201aa2441,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:52:53+00:00,784,warm,125440,0.5,1,230662.5747680664,228647.8775024414,234215.41137695312,225973.78540039062,230998.51928710938,50,10,False,231015.57159423828,,False,230662.5747680664,-352.996826171875,145016314920960.0,2055208960.0,513802240.0,628.6945988822652,8.910023492395911,3.6776558477051404,3690601.1962890625,0.0020834219875288038,0.8780144455863161,62720,62720,0.5,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,231015.57159423828,graph,8.896408782390749,627.7339398387846
eaae4ec292c4,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:56:41+00:00,784,warm,125440,0.5,8,1852728.6376953125,1836928.515625,1869285.8642578125,1830924.8046875,1852177.9931640625,50,10,False,,PointTimeout: point exceeded 180 s,False,1852728.6376953125,,1160130519367680.0,16441671680.0,4110417920.0,626.1740093847825,8.874301041976924,3.6924598168353646,29643658.203125,0.0020750690422515167,0.8744942722078307,62720,62720,0.5,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1852728.6376953125,eager,8.874301041976924,626.1740093847825
a650b611dd47,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:04:12+00:00,784,warm,125440,0.9,1,59247.98393249512,57563.50784301758,60558.81118774414,56742.91229248047,59024.64782714844,50,10,False,57930.240631103516,,False,59247.98393249512,1317.7433013916016,36737425342464.0,822083584.0,513802240.0,620.0620325633564,13.875300549241484,4.723213004822633,947967.7429199219,0.003244447814591203,0.8659584840050346,12544,112896,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,57930.240631103516,graph,14.190922997109258,634.1666276928805
42290a6aeacb,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:05:10+00:00,784,warm,125440,0.9,8,473103.515625,470886.8621826172,475259.92126464844,468482.666015625,472991.7224121094,50,10,False,472837.0056152344,,False,473103.515625,266.510009765625,293899402739712.0,6576668672.0,4110417920.0,621.2158503017085,13.901119849662924,4.714440326301419,7569656.25,0.0032504851160917603,0.86756986836184,12544,112896,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,472837.0056152344,graph,13.908955081556556,621.5659926136773
21f74cdd7542,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:06+00:00,784,warm,125440,0.9,32,1913605.5297851562,1909306.0302734375,1917799.951171875,1903937.744140625,1913235.6127929688,50,10,False,,PointTimeout: point exceeded 180 s,False,1913605.5297851562,,1175597610958848.0,26306674688.0,16441671680.0,614.336441163417,13.747177398130479,4.767233163726573,30617688.4765625,0.0032144889047899046,0.8579623091251977,12544,112896,0.9,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1913605.5297851562,eager,13.747177398130479,614.336441163417
0a6bab5528aa,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:07+00:00,784,warm,125440,0.99,1,9179.215908050537,9041.516971588135,9556.713962554932,8638.079643249512,9222.099132537842,50,10,False,9243.168354034424,,False,9179.215908050537,-63.95244598388672,4803659169792.0,552337408.0,513802240.0,523.3191176578601,60.17261316574743,5.854091778093455,146867.4545288086,0.014070102668480468,0.7308504729831993,1568,123872,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,9243.168354034424,graph,59.756285598640844,519.6983313297889
ec45a8f8fa16,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:15+00:00,784,warm,125440,0.99,8,62790.20881652832,62089.59197998047,64297.30682373047,59590.721130371094,62885.6819152832,50,10,False,62869.58312988281,,False,62790.20881652832,-79.37431335449219,38429273358336.0,4418699264.0,4110417920.0,612.026525833439,70.3724250529465,5.005597003868648,1004643.3410644531,0.01645511460167953,0.854736356442595,1568,123872,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,62869.58312988281,graph,70.28357822687279,611.2538280863838
ec2ea8530aeb,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,125440,0.99,32,250658.19549560547,249562.18719482422,253321.96807861328,248534.7137451172,251080.45837402344,50,10,False,251193.51959228516,,False,250658.19549560547,-535.3240966796875,153717093433344.0,17674797056.0,16441671680.0,613.2538101513579,70.51354144257323,4.995579470177086,4010531.1279296875,0.016488111707601855,0.8564503418369187,1568,123872,0.9875,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,251193.51959228516,graph,70.36326846603427,611.9468913164791
e148994da84f,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,43.15200075507164,42.208001017570496,52.54720076918607,41.88799858093262,45.77407997101545,100,10,False,15.647999942302704,,False,43.15200075507164,27.504000812768936,51118080.0,1835008.0,262144.0,1.1846050960682768,42.524285499886865,0.6742500117979944,690.4320120811462,0.00994341165205986,0.0016543809800692929,64,0,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,15.647999942302704,graph,117.2678940929218,3.2667484783028216
e76a02d0d803,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,8,42.62400045990944,41.85599833726883,54.297598823905005,41.53599962592125,44.85760010778904,100,10,True,16.063999384641647,,False,42.62400045990944,26.56000107526779,408944640.0,14680064.0,2097152.0,9.59423413071324,344.4084046922702,0.08325000089826062,681.984007358551,0.0805326768933855,0.013398995595126825,64,0,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,16.063999384641647,graph,913.8486405841878,25.45721213055952
a3a73ed883f6,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,32,47.71199822425842,46.140801161527634,59.40800122916699,44.73600164055824,49.545600078999996,100,10,True,35.071998834609985,,False,47.71199822425842,12.639999389648438,1635778560.0,58720256.0,8388608.0,34.28442783535136,1230.7230504997924,0.023296874132938683,763.3919715881348,0.28777875458556146,0.047880517745210176,64,0,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,35.071998834609985,graph,1674.2774278965044,46.640585491402625
1359aaae4edf,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,45.53600028157234,41.36959873139858,52.57280059158803,40.16000032424927,46.115200370550156,50,10,False,24.49600026011467,,False,45.53600028157234,21.040000021457672,2517368832.0,8257536.0,6684672.0,55.28304674178283,181.34082811268974,0.7115000043995678,728.5760045051575,0.042402746620039046,0.07720650650030278,64,1568,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,24.49600026011467,graph,337.09731843223557,102.76652536205583
a4375fd839c8,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,8,81.90399780869484,81.59680292010307,82.69119635224342,80.99199831485748,82.82623931765556,50,10,False,80.99199831485748,,False,81.90399780869484,0.9119994938373566,20138950656.0,66060288.0,53477376.0,245.8848309583012,806.5575523468174,0.1599687457201071,1310.4639649391174,0.1885965553514958,0.3433947641919657,64,1568,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,80.99199831485748,graph,815.6396850857999,248.65358399615675
b1537c29dc8e,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,32,157.71199762821198,154.62080091238022,158.75839442014694,153.72799336910248,158.1075194478035,50,10,False,153.29600125551224,,False,157.71199762821198,4.4159963726997375,80555802624.0,264241152.0,213909504.0,510.77789791174354,1675.4663942746977,0.07700781134190038,2523.3919620513916,0.3917726511244985,0.7133358130482491,64,1568,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,153.29600125551224,graph,1723.7315379124962,525.4918717007524
c0341e5e2ea7,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,42.367998510599136,41.334398463368416,54.416000470519066,40.800001472234726,44.94303975254297,100,10,True,38.44799846410751,,False,42.367998510599136,3.920000046491623,12382371840.0,33947648.0,32374784.0,292.257653778531,801.256825750392,0.6619999767281115,677.8879761695862,0.1873570916901153,0.4081575415264046,64,7840,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,38.44799846410751,graph,882.9496815469149,322.05504407620487
ead1519915b5,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,8,215.2160033583641,214.48000073432922,215.97119867801666,213.8880044221878,216.16255968809128,50,10,False,214.38399702310562,,False,215.2160033583641,0.8320063352584839,99058974720.0,271581184.0,258998272.0,460.2769922971446,1261.9005081503171,0.4203437565593049,3443.4560537338257,0.2950689486955755,0.6428078894369433,64,7840,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,214.38399702310562,graph,1266.797838323398,462.06328875062326
7578f193dcf9,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,32,603.7279963493347,601.5103876590729,696.691220998764,595.6479907035828,625.9398436546326,50,10,False,691.6639804840088,,False,603.7279963493347,-87.93598413467407,396235898880.0,1086324736.0,1035993088.0,656.3152632907324,1799.3612066507856,0.2947890607174486,9659.647941589355,0.42074285265824185,0.916588567887417,64,7840,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,691.6639804840088,graph,1570.5960793849893,572.8734039362932
545b57e675ad,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,70.39999961853027,69.98079717159271,70.7872025668621,69.43999975919724,71.20128005743027,50,10,False,70.17599791288376,,False,70.39999961853027,0.2240017056465149,24713625600.0,66060288.0,64487424.0,351.0458200839965,938.3563687209453,1.0999999940395355,1126.3999938964844,0.21941494232864298,0.4902591841005532,64,15680,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,70.17599791288376,graph,941.3516011843111,352.16635794305927
4301602c2ba8,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,8,489.1360104084015,487.6959949731827,491.58400297164917,486.7199957370758,490.3968018293381,50,10,False,429.9519956111908,,False,489.1360104084015,59.18401479721069,197709004800.0,528482304.0,515899392.0,404.20046897574343,1080.4403943981686,0.9553437703289092,7826.176166534424,0.25263830963235073,0.5644932393318156,64,15680,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,429.9519956111908,graph,1229.1658357085776,459.8397188945482
62861f265136,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,32,1309.168040752411,1170.1951742172241,1379.8719644546509,1168.9599752426147,1300.3052830696106,50,10,False,1355.8399677276611,,False,1309.168040752411,-46.671926975250244,790836019200.0,2113929216.0,2063597568.0,604.075255874324,1614.7119011437776,0.6392422073986381,20946.688652038574,0.3775664880388286,0.8436318712167455,64,15680,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1355.8399677276611,graph,1559.1288546707096,583.2812411669887
b08c6ccaf9af,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,116.01599678397179,115.26079848408699,116.89600348472595,115.00799655914307,116.85440003871918,50,10,False,114.62400108575821,,False,116.01599678397179,1.3919956982135773,49376133120.0,130285568.0,128712704.0,425.59762867823395,1122.996583329788,1.8127499497495592,1856.2559485435486,0.2625891812323227,0.5943758172109718,64,31360,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,114.62400108575821,graph,1136.6342717571365,430.7660930720633
e55c40dd3b91,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,8,837.1200263500214,793.4367835521698,880.8928191661835,792.3200130462646,829.2460834980011,50,10,False,781.4560234546661,,False,837.1200263500214,55.664002895355225,395009064960.0,1042284544.0,1029701632.0,471.86670074338485,1245.0837528574355,1.6350000514648855,13393.920421600342,0.2911367034252928,0.6589936996125423,64,31360,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,781.4560234546661,graph,1333.7724871481078,505.4783034542894
8eeaeeaec377,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,32,2684.224009513855,2403.756880760193,2705.4272651672363,2392.6401138305664,2639.2159938812256,50,10,False,2711.375951766968,,False,2684.224009513855,-27.151942253112793,1580036259840.0,4169138176.0,4118806528.0,588.6380027299449,1553.2005381156996,1.310656254645437,42947.58415222168,0.36318334681311415,0.8220727051525945,64,31360,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,2711.375951766968,graph,1537.646659911927,582.7433332549517
985cad5ca8cc,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:46+00:00,784,warm,,,1,191.103994846344,190.08000195026398,206.41280561685562,189.69599902629852,196.21504098176956,50,10,False,189.69599902629852,,False,191.103994846344,1.4079958200454712,98701148160.0,258736128.0,257163264.0,516.4787279269597,1353.9022468265787,2.985999919474125,3057.663917541504,0.31658162432573367,0.721297406982873,64,62720,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,189.69599902629852,graph,1363.951424005153,520.3122293913882
41de5e379106,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:47+00:00,784,warm,,,8,1639.1680240631104,1582.1280479431152,1668.1695461273193,1572.6399421691895,1631.4060831069946,50,10,False,1592.8639769554138,,False,1639.1680240631104,46.30404710769653,789609185280.0,2069889024.0,2057306112.0,481.71338977363973,1262.7680589261581,3.2015000469982624,26226.688385009766,0.2952718072360975,0.6727452655161316,64,62720,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1592.8639769554138,graph,1299.476323117287,495.71664417275105
2f6d0907642b,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T01:09:47+00:00,784,warm,,,32,5490.015983581543,5431.408071517944,5556.25581741333,5428.5759925842285,5493.020133972168,50,10,False,5355.743885040283,,False,5490.015983581543,134.27209854125977,3158436741120.0,8279556096.0,8229224448.0,575.3055638755205,1508.111473766354,2.6806718669831753,87840.25573730469,0.3526402154574338,0.8034530543238889,64,62720,,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,5355.743885040283,graph,1545.9208419443914,589.7288609976621
