point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,kind,distribution,total_tokens,sequences,seed,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,state_bytes,achieved_tflops,achieved_gbps,us_per_token,per_step_us,bandwidth_util,compute_util,length_cv,max_over_mean,lengths,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops
34391e953f36,gdn_ragged,gdn,flashinfer,ragged,ok,,,,2026-09-22T00:22:59+00:00,ragged,mixed,4096,128,7,1026.5600085258484,1024.0639448165894,1028.6592245101929,1023.2000350952148,1027.9942393302917,50,10,False,1015.7600045204163,,False,1026.5600085258484,10.800004005432129,26105348096.0,629407744,410517504,25.42992896585517,613.1231869278023,0.25062500208150595,49274.88040924072,0.14336598885505564,0.03551461237610542,0.96875,1.96875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1015.7600045204163,graph,619.6421804352991,25.700311077246493
be5a10effd28,gdn_ragged,gdn,flashinfer,ragged,ok,,,,2026-09-22T00:22:59+00:00,ragged,mixed,16384,8,7,950.0159919261932,947.8048264980316,952.2656202316284,947.5839734077454,951.7312002182007,50,10,False,938.5599792003632,,False,950.0159919261932,11.456012725830078,104421392384.0,901218304,25657344,109.91540486837668,948.6348773695335,0.05798437450721394,45600.767612457275,0.22181835584778234,0.1535042824266032,0.99951171875,1.99951171875,"[1, 1, 1, 1, 4095, 4095, 4095, 4095]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,938.5599792003632,graph,960.2138637616133,111.25702640012972
2e2e92d27e83,gdn_ragged,gdn,flashinfer,ragged,ok,,,,2026-09-22T00:22:59+00:00,ragged,mixed,16384,32,7,1025.0240564346313,1022.9407787322998,1027.2223830223083,1021.664023399353,1026.6483163833618,50,10,False,1008.5279941558838,,False,1025.0240564346313,16.49606227874756,104421392384.0,978190336,102629376,101.87213824738097,954.3096377683717,0.06256250344449654,49201.154708862305,0.2231452794635267,0.1422713176524633,0.998046875,1.998046875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023, 1023]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1008.5279941558838,graph,969.918873514983,103.53841736579506
01522b71cfd2,gdn_ragged,gdn,flashinfer,ragged,ok,,,,2026-09-22T00:23:00+00:00,ragged,mixed,16384,128,7,1617.296040058136,1615.7984137535095,1620.1952457427979,1614.2719984054565,1619.723527431488,50,10,False,1602.512001991272,,False,1617.296040058136,14.784038066864014,104421392384.0,1286078464,410517504,64.5654164714621,795.2028769907643,0.09871191650745459,77630.20992279053,0.18594150283471605,0.09016996240786307,0.9921875,1.9921875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1602.512001991272,graph,802.5390526884831,65.16106728326939
1e92e13628bf,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:00+00:00,ragged,uniform,4096,8,7,672.080010175705,669.977605342865,674.3007957935333,667.2639846801758,675.7267153263092,50,10,False,654.9760103225708,,False,672.080010175705,17.103999853134155,26105348096.0,244547584,25657344,38.842619480938225,363.8667722553849,0.16408203373430297,32259.840488433838,0.08508260775013447,0.054246340066081755,0.0,1.0,"[512, 512, 512, 512, 512, 512, 512, 512]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,654.9760103225708,graph,373.3687648797429,39.85695305564445
03682a0debe3,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:00+00:00,ragged,uniform,4096,32,7,814.5279884338379,812.723183631897,816.5727972984314,811.1039996147156,815.8828818798065,50,10,False,795.9679961204529,,False,814.5279884338379,18.55999231338501,26105348096.0,321519616,102629376,32.04966369074066,394.73120698800426,0.19885937217622995,39097.34344482422,0.0922996080206125,0.04475951876584087,0.0,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,795.9679961204529,graph,403.93535615387333,32.79698206867291
c0e7f8044046,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:00+00:00,ragged,uniform,4096,128,7,1595.296025276184,1592.4319505691528,1599.4399785995483,1590.9440517425537,1597.4579191207886,50,10,False,1578.0959725379944,,False,1595.296025276184,17.200052738189697,26105348096.0,629407744,410517504,16.363952321313242,394.5397807225367,0.3894765686709434,76574.20921325684,0.09225484700614313,0.022853364018941405,0.0,1.0,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1578.0959725379944,graph,398.8399659798551,16.542307027129485
83eb9da54492,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:00+00:00,ragged,uniform,16384,8,7,2400.304079055786,2397.279977798462,2402.921509742737,2395.3280448913574,2402.214403152466,50,10,False,2381.999969482422,,False,2400.304079055786,18.304109573364258,104421392384.0,901218304,25657344,43.5034016294621,375.4600560252827,0.14650293451268226,115214.59579467773,0.08779345383650894,0.06075543694938604,0.0,1.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2381.999969482422,graph,378.3452206323173,43.837696776582845
dd258361e5eb,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:01+00:00,ragged,uniform,16384,32,7,2547.8880405426025,2545.001530647278,2550.854444503784,2542.527914047241,2549.89248752594,50,10,False,2528.8320779800415,,False,2547.8880405426025,19.055962562561035,104421392384.0,978190336,102629376,40.98350897779725,383.9220250006287,0.15551074466202408,122298.62594604492,0.08977210767912432,0.05723623676312378,0.0,1.0,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2528.8320779800415,graph,386.81506159212853,41.29233937407533
fc1397e06302,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:01+00:00,ragged,uniform,16384,128,7,3102.7040481567383,3099.824094772339,3106.531238555908,3098.6878871917725,3105.2608013153076,50,10,False,3079.807996749878,,False,3102.7040481567383,22.89605140686035,104421392384.0,1286078464,410517504,33.6549637874856,414.50246109165215,0.18937402637675405,148929.79431152344,0.09692270082791134,0.04700142871217893,0.0,1.0,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,3079.807996749878,graph,417.5839745065923,33.905163079710135
f3e76dc7ab56,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:01+00:00,ragged,jitter,4096,8,7,689.5359754562378,686.3455891609192,691.4816200733185,682.5600266456604,693.4399998188019,50,10,False,672.1280217170715,,False,689.5359754562378,17.40795373916626,26105348096.0,244547584,25657344,37.85929817327828,354.65529385641247,0.16834374400787055,33097.726821899414,0.08292869685972613,0.05287306548361642,0.048886683635874326,1.07421875,"[511, 490, 550, 481, 536, 516, 479, 533]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,672.1280217170715,graph,363.8407804740224,38.839844869596725
63787815c502,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:01+00:00,ragged,jitter,4096,32,7,860.1759970188141,858.4608018398285,862.2976124286652,856.8000197410583,861.9820845127106,50,10,False,841.920018196106,,False,860.1759970188141,18.25597882270813,26105348096.0,321519616,102629376,30.348845104345568,373.7835246674148,0.2100039055221714,41288.447856903076,0.08740143216599992,0.04238421080100142,0.06439391219466616,1.140625,"[126, 121, 135, 118, 132, 127, 118, 131, 117, 129, 118, 119, 129, 140, 120, 123, 135, 144, 133, 128, 146, 118, 141, 125, 121, 120, 125, 140, 122, 133, 135, 127]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,841.920018196106,graph,381.8885512294702,31.00692171678398
40bc308c8e26,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:01+00:00,ragged,jitter,4096,128,7,1593.7439799308777,1590.3327703475952,1597.868835926056,1587.9039764404297,1595.4150366783142,50,10,False,1576.3680338859558,,False,1593.7439799308777,17.375946044921875,26105348096.0,629407744,410517504,16.37988812803686,394.9239977849504,0.38909765135031193,76499.71103668213,0.09234468810212897,0.02287561944873241,0.06346905003621844,1.125,"[31, 30, 33, 29, 33, 31, 29, 32, 29, 32, 29, 29, 32, 35, 30, 30, 33, 35, 33, 32, 35, 29, 35, 31, 30, 30, 31, 35, 30, 33, 33, 31, 33, 29, 29, 30, 34, 32, 31, 33, 32, 31, 34, 34, 30, 33, 32, 35, 34, 31, 35, 30, 32, 34, 30, 32, 29, 33, 34, 33, 35, 31, 34, 33, 33, 32, 35, 35, 32, 33, 29, 34, 33, 35, 35, 31, 31, 33, 29, 32, 30, 30, 29, 34, 30, 30, 31, 35, 29, 32, 33, 35, 35, 35, 31, 32, 31, 35, 35, 30, 30, 30, 30, 32, 33, 31, 29, 32, 31, 33, 36, 34, 32, 33, 34, 29, 35, 34, 35, 34, 31, 32, 29, 33, 29, 29, 30, 30]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1576.3680338859558,graph,399.27715512501646,16.560439906692896
a459f2ae9f45,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:02+00:00,ragged,jitter,16384,8,7,2425.9679317474365,2422.6208925247192,2428.8161039352417,2421.504020690918,2427.6928091049194,50,10,False,2405.56800365448,,False,2425.9679317474365,20.399928092956543,104421392384.0,901218304,25657344,43.04318742943349,371.48813560402186,0.14806933177169412,116446.46072387695,0.08686470360981965,0.060112716753590714,0.04824665990940026,1.0732421875,"[2044, 1962, 2198, 1925, 2144, 2063, 1918, 2130]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2405.56800365448,graph,374.63846485773473,43.40820638841454
f0fb9cc8d27b,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:02+00:00,ragged,jitter,16384,32,7,2601.408004760742,2598.9375591278076,2604.387140274048,2596.544027328491,2603.5923385620117,50,10,False,2581.5999507904053,,False,2601.408004760742,19.808053970336914,104421392384.0,978190336,102629376,40.1403363843358,376.02342047454664,0.15877734404057264,124867.58422851562,0.08792518478891218,0.05605868932037841,0.0639927926773667,1.12890625,"[503, 483, 541, 474, 528, 508, 472, 525, 470, 516, 474, 476, 515, 562, 480, 492, 539, 576, 533, 512, 578, 471, 565, 499, 482, 479, 501, 561, 487, 533, 540, 509]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2581.5999507904053,graph,378.90856625578596,40.448324440054876
2e283f3f07a8,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:03+00:00,ragged,jitter,16384,128,7,3304.2240142822266,3302.457618713379,3307.2672843933105,3300.352096557617,3306.87744140625,50,10,False,3281.1039686203003,,False,3304.2240142822266,23.12004566192627,104421392384.0,1286078464,410517504,31.60239497462867,389.22254013076457,0.20167382899671793,158602.75268554688,0.09101152189355133,0.04413487781218332,0.06382117991208791,1.109375,"[124, 119, 133, 117, 130, 125, 116, 129, 116, 127, 117, 117, 127, 138, 118, 121, 133, 142, 131, 126, 142, 116, 139, 123, 119, 118, 124, 138, 120, 131, 133, 125, 130, 117, 116, 121, 134, 127, 124, 132, 128, 123, 138, 135, 122, 131, 130, 140, 136, 123, 142, 118, 127, 136, 119, 129, 116, 134, 137, 131, 140, 124, 135, 132, 131, 128, 139, 142, 128, 134, 116, 135, 133, 142, 138, 123, 126, 134, 115, 128, 120, 118, 116, 137, 118, 122, 126, 140, 117, 128, 130, 140, 138, 140, 123, 127, 125, 140, 142, 119, 120, 121, 121, 129, 132, 122, 115, 127, 125, 131, 142, 135, 130, 132, 134, 116, 141, 137, 140, 138, 126, 126, 118, 133, 117, 117, 121, 119]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,3281.1039686203003,graph,391.96516669381685,31.825078809651085
96fb534177e2,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:03+00:00,ragged,lognormal,4096,8,7,702.1280229091644,699.2832005023956,705.811208486557,698.0800032615662,705.4316794872284,50,10,False,684.5600008964539,,False,702.1280229091644,17.56802201271057,26105348096.0,244547584,25657344,37.18032501798792,348.29486364431517,0.17141797434305772,33702.14509963989,0.08144144374918885,0.051924833640094724,0.5841296981599728,1.841796875,"[500, 943, 786, 153, 176, 338, 311, 889]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,684.5600008964539,graph,357.23323547936906,38.13449231888248
fae51ca767e1,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:03+00:00,ragged,lognormal,4096,32,7,863.6159896850586,860.8223795890808,865.9840106964111,859.391987323761,865.0419223308563,50,10,False,845.5199897289276,,False,863.6159896850586,18.09599995613098,26105348096.0,321519616,102629376,30.227958268257673,372.29465392048957,0.21084374748170376,41453.56750488281,0.08705329099068432,0.04221538417428139,0.9090616741681536,4.5546875,"[76, 144, 120, 23, 27, 52, 47, 136, 259, 54, 18, 29, 159, 119, 42, 187, 50, 97, 583, 39, 154, 189, 61, 34, 315, 278, 249, 140, 95, 236, 60, 24]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,845.5199897289276,graph,380.26258386046993,30.874903506857756
09d8ae202dc9,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:03+00:00,ragged,lognormal,4096,128,7,1682.2400093078613,1679.9296021461487,1684.652829170227,1677.8559684753418,1684.0358352661133,50,10,False,1665.839970111847,,False,1682.2400093078613,16.400039196014404,26105348096.0,629407744,410517504,15.518206648016148,374.1485997940108,0.4107031272724271,80747.52044677734,0.08748679732205132,0.021672223096517104,1.4090683563306998,10.65625,"[15, 28, 24, 5, 5, 10, 9, 27, 51, 11, 4, 6, 31, 23, 8, 37, 10, 19, 115, 8, 30, 37, 12, 7, 62, 55, 49, 28, 19, 46, 12, 5, 11, 9, 5, 6, 44, 11, 3, 10, 9, 26, 5, 13, 23, 30, 16, 3, 12, 16, 7, 27, 11, 16, 19, 15, 42, 23, 23, 201, 167, 11, 28, 15, 175, 8, 17, 7, 6, 88, 73, 12, 11, 181, 66, 79, 49, 5, 82, 1, 34, 10, 12, 43, 9, 44, 12, 7, 11, 13, 96, 4, 22, 22, 19, 7, 51, 12, 33, 5, 12, 55, 33, 76, 32, 23, 18, 11, 341, 60, 130, 42, 7, 8, 3, 30, 15, 8, 22, 10, 25, 6, 33, 9, 14, 5, 45, 32]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1665.839970111847,graph,377.8320578763281,15.670981945671079
32415e65f725,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:03+00:00,ragged,lognormal,16384,8,7,2496.623992919922,2491.161608695984,2499.903964996338,2486.4959716796875,2498.1273651123047,50,10,False,2476.3200283050537,,False,2496.623992919922,20.303964614868164,104421392384.0,901218304,25657344,41.82503760282867,360.9747829692135,0.15238183550536633,119837.95166015625,0.08440637675347669,0.058411488292985175,0.5843679641871266,1.8427734375,"[2000, 3774, 3146, 612, 703, 1351, 1244, 3554]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2476.3200283050537,graph,363.93450511194607,42.167971502242565
16393ad53ffd,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:04+00:00,ragged,lognormal,16384,32,7,2605.504035949707,2602.4383068084717,2608.5633039474487,2599.9040603637695,2607.6921558380127,50,10,False,2583.232045173645,,False,2605.504035949707,22.27199077606201,104421392384.0,978190336,102629376,40.07723302026603,375.4322858469299,0.15902734594419599,125064.19372558594,0.08778696036314973,0.05597056121284122,0.9085909107849421,4.5546875,"[305, 576, 480, 93, 107, 206, 190, 542, 1035, 218, 73, 118, 636, 475, 168, 748, 202, 388, 2332, 155, 615, 757, 244, 135, 1260, 1113, 994, 560, 381, 942, 241, 95]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2583.232045173645,graph,378.66917059487236,40.42276905750478
92e2e4753e9c,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:04+00:00,ragged,lognormal,16384,128,7,3322.0160007476807,3318.98250579834,3325.2959966659546,3316.3840770721436,3324.643187522888,50,10,False,3298.959970474243,,False,3322.0160007476807,23.0560302734375,104421392384.0,1286078464,410517504,31.433139503391327,387.13794988059794,0.2027597656706348,159456.76803588867,0.09052408421553713,0.043898501121489436,1.4125179053327934,10.6796875,"[60, 113, 95, 18, 21, 41, 37, 107, 204, 43, 14, 23, 125, 94, 33, 147, 40, 76, 459, 31, 121, 149, 48, 27, 248, 219, 196, 110, 75, 186, 47, 19, 45, 37, 20, 23, 178, 45, 11, 42, 35, 106, 20, 51, 92, 118, 63, 13, 47, 64, 29, 108, 45, 66, 77, 59, 168, 91, 93, 809, 668, 45, 110, 59, 701, 32, 66, 28, 22, 354, 293, 46, 45, 726, 263, 318, 195, 20, 327, 4, 137, 40, 49, 171, 35, 174, 47, 29, 42, 54, 382, 16, 86, 89, 76, 29, 205, 46, 133, 18, 47, 222, 133, 306, 127, 92, 72, 45, 1367, 239, 519, 169, 27, 33, 11, 118, 61, 31, 89, 40, 101, 25, 133, 34, 55, 19, 179, 129]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,3298.959970474243,graph,389.8436099590258,31.65282189495281
087416a55d4a,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:04+00:00,ragged,bimodal,4096,8,7,690.1440024375916,686.9568228721619,692.5855934619904,684.607982635498,693.5532772541046,50,10,False,672.8480160236359,,False,690.1440024375916,17.29598641395569,26105348096.0,244547584,25657344,37.82594357669675,354.3428373444628,0.16849218809511513,33126.912117004395,0.08285563546233497,0.05282648353798279,1.1331555077411577,3.998046875,"[2047, 292, 292, 293, 293, 293, 293, 293]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,672.8480160236359,graph,363.4514454619563,38.79828352660695
02aed58e7080,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:04+00:00,ragged,bimodal,4096,32,7,921.1040139198303,918.8767850399017,922.9888141155243,917.3439741134644,922.9971194267273,50,10,False,903.9520025253296,,False,921.1040139198303,17.152011394500732,26105348096.0,321519616,102629376,28.34136829445205,349.0589674359881,0.22487890964839607,44212.992668151855,0.08162011338363866,0.03958063392695208,2.695483039215284,16.0078125,"[2049, 67, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,903.9520025253296,graph,355.68217682109815,28.879130775827345
1ccb6561a297,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:04+00:00,ragged,bimodal,4096,128,7,1720.2399969100952,1716.2240147590637,1725.110399723053,1712.3839855194092,1721.909761428833,50,10,False,1700.9119987487793,,False,1720.2399969100952,19.327998161315918,26105348096.0,629407744,410517504,15.175410490914393,365.88368200399117,0.4199804679956287,82571.51985168457,0.08555421976335685,0.021193485123641373,5.593128020588077,64.03125,"[2049, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,1700.9119987487793,graph,370.0413333923233,15.347853454619377
97b9db6ab025,gdn_ragged,gdn,triton,ragged,ok,,,,2026-09-22T00:23:05+00:00,ragged,bimodal,16384,8,7,2484.655976295471,2480.796718597412,2490.2655124664307,2477.6320457458496,2487.2383880615234,50,10,False,2465.1360511779785,,False,2484.655976295471,19.519925117492676,104421392384.0,901218304,25657344,42.0264991935376,362.71351551198757,0.15165136574069038,119263.48686218262,0.08481294286557942,0.058692843003503956,1.1340779832554042,4.00048828125,"[8193, 1171, 1170, 1170, 1170, 1170, 1170, 1170]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,5749939aa3b86ab9,2465.1360511779785,graph,365.58562500814025,42.35928168512309
