point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,tokens,batch,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,kv,new_tokens,cached,distribution,total_tokens,sequences,seed,length_cv,max_over_mean,lengths,mean_kv,context,fraction,actual_fraction,state_bytes,us_per_token,history
dd823f088a60,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:07+00:00,784,ragged_decode,,,435.7279986143112,414.425590634346,440.26239812374115,412.4799966812134,432.11583852767944,50,10,False,390.160009264946,,False,435.7279986143112,45.567989349365234,6442450944.0,1074135040.0,1073741824.0,14.785487653967806,2465.15037687716,27.23299991339445,6971.6479778289795,0.5764236763386729,0.020648931561209363,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,390.160009264946,graph,2753.0628831582458,16.512330302988907,,,,jitter,,16,7,0.054216485237290404,1.12091064453125,"[16452, 15794, 17697, 15495, 17259, 16611, 15441, 17151, 15363, 16870, 15486, 15565, 16835, 18365, 15691, 16069]",16384,,,,,,
e202ad873219,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:07+00:00,784,ragged_decode,,,1025.8399844169617,982.4544131755829,1076.9280552864075,981.2160134315491,1021.377284526825,50,10,False,1077.1679878234863,,False,1025.8399844169617,-51.32800340652466,25769803776.0,4296540160.0,4294967296.0,25.120685650254046,4188.314186682778,16.028749756515026,16413.439750671387,0.9793493669978288,0.0350827332112748,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1077.1679878234863,graph,3988.7373265534393,23.923662852319055,,,,jitter,,64,7,0.06175162652194724,1.1199951171875,"[15932, 15294, 17137, 15005, 16713, 16086, 14952, 16608, 14877, 16336, 14996, 15073, 16303, 17785, 15195, 15561, 17050, 18231, 16865, 16200, 18336, 14910, 17902, 15806, 15270, 15173, 15875, 17746, 15404, 16882, 17093, 16111, 16757, 14970, 14958, 15497, 17246, 16314, 15896, 16896, 16408, 15843, 17666, 17314, 15638, 16855, 16674, 17963, 17426, 15800, 18350, 15174, 16279, 17528, 15299, 16540, 14883, 17201, 17556, 16850, 17964, 15895, 17300, 16929]",16384,,,,,,
12ce5bed7f98,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,,,4343.519926071167,4088.8994216918945,4536.700773239136,3866.719961166382,4326.064648628235,50,10,False,4283.760070800781,,False,4343.519926071167,59.75985527038574,103079215104.0,17186160640.0,17179869184.0,23.73172377667391,3956.7357655811093,16.966874711215496,69496.31881713867,0.9251996136585496,0.03314295419688506,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,4283.760070800781,graph,4011.9335247427425,24.062789091904246,,,,jitter,,256,7,0.06612818629531855,1.1146240234375,"[15813, 15180, 17009, 14894, 16588, 15966, 14841, 16484, 14766, 16215, 14884, 14960, 16181, 17653, 15081, 15445, 16923, 18095, 16739, 16079, 18199, 14799, 17768, 15688, 15156, 15059, 15757, 17613, 15290, 16756, 16965, 15991, 16632, 14858, 14847, 15382, 17117, 16192, 15778, 16770, 16286, 15725, 17534, 17185, 15521, 16729, 16549, 17829, 17296, 15682, 18214, 15060, 16158, 17398, 15184, 16417, 14772, 17072, 17425, 16724, 17830, 15776, 17171, 16802, 16749, 16297, 17701, 18083, 16362, 17058, 14851, 17194, 16995, 18262, 17635, 15669, 16040, 17074, 14711, 16317, 15243, 15057, 14844, 17438, 15102, 15534, 16058, 17816, 14923, 16271, 16638, 17859, 17625, 17788, 15647, 16147, 15941, 17862, 18131, 15181, 15273, 15477, 15482, 16402, 16783, 15590, 14644, 16161, 15979, 16700, 18114, 17154, 16514, 16887, 17102, 14826, 17918, 17481, 17827, 17547, 16064, 16088, 15007, 16948, 14856, 14875, 15392, 15222, 15872, 14821, 14629, 15182, 15000, 15958, 14722, 17826, 16874, 15172, 15551, 15899, 15960, 15078, 17733, 18262, 16333, 16398, 14943, 15002, 15882, 15597, 17660, 15219, 14713, 18107, 16561, 15165, 16615, 14728, 16560, 18207, 17786, 17175, 15584, 15970, 15240, 17452, 16576, 17478, 15834, 15444, 17596, 18232, 17747, 17577, 17621, 17334, 15458, 16522, 15929, 14735, 14731, 15651, 15576, 17161, 18127, 16264, 18055, 18243, 18121, 15962, 15435, 15458, 15348, 15376, 16911, 17921, 17702, 16382, 17017, 17553, 14939, 17044, 17956, 17490, 17372, 16377, 15282, 17515, 15845, 17557, 18182, 16076, 16097, 18091, 17279, 15250, 15093, 15181, 17938, 17578, 15163, 17651, 18215, 17032, 15910, 16635, 15108, 14681, 18179, 17005, 16554, 18043, 16215, 17817, 17650, 15400, 15550, 15700, 15508, 16773, 15577, 16161, 15108, 17957, 15922, 16304, 16762, 17936, 16167, 17985, 16463, 16574, 16543, 14697, 16238, 15298]",16384,,,,,,
4e103d4d9275,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,,,394.27199959754944,392.28479862213135,452.95039117336273,391.3919925689697,402.5574392080307,50,10,False,355.6160032749176,,False,394.27199959754944,38.655996322631836,6442450944.0,1074135040.0,1073741824.0,16.340117864256378,2724.3502990230513,24.64199997484684,6308.351993560791,0.6370321379690351,0.022820077590784013,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,355.6160032749176,graph,3020.491288660072,18.116313339868192,,,,lognormal,,16,7,0.7264284056955416,2.77337646484375,"[13394, 25276, 21068, 4101, 4710, 9051, 8330, 23806, 45439, 9573, 3202, 5164, 27950, 20866, 7383, 32831]",16384,,,,,,
c921bbf99702,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:08+00:00,784,ragged_decode,,,1391.6639685630798,1347.2192168235779,1413.2223963737488,1339.4880294799805,1382.0588779449463,50,10,False,1412.8159880638123,,False,1391.6639685630798,-21.152019500732422,25769803776.0,4296540160.0,4294967296.0,18.517260170648683,3087.3402323092846,21.744749508798122,22266.623497009277,0.7219097153295851,0.025860603783482435,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1412.8159880638123,graph,3041.118019826613,18.240028421051576,,,,lognormal,,64,7,1.3034100880570043,7.76348876953125,"[9457, 17847, 14876, 2896, 3326, 6391, 5882, 16809, 32084, 6759, 2261, 3646, 19735, 14733, 5213, 23182, 6255, 12037, 72273, 4812, 19084, 23464, 7571, 4197, 39084, 34513, 30835, 17370, 11827, 29214, 7474, 2948, 7083, 5798, 3151, 3656, 27938, 7047, 1666, 6550, 5554, 16611, 3122, 8048, 14472, 18583, 9929, 2102, 7436, 10105, 4611, 16988, 7039, 10350, 12057, 9351, 26456, 14289, 14568, 127197, 105040, 7068, 17388, 9268]",16384,,,,,,
d5ef4be22908,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,,,5123.104095458984,5043.420886993408,5179.161500930786,5033.376216888428,5116.458892822266,50,10,False,5151.71217918396,,False,5123.104095458984,-28.608083724975586,103079215104.0,17186160640.0,17179869184.0,20.12046079551015,3354.6381880535014,20.012125372886658,81969.66552734375,0.7844117321530283,0.02809958167561633,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,5151.71217918396,graph,3336.0094745670203,20.008729431838702,,,,lognormal,,256,7,1.278657841292468,10.278564453125,"[7406, 13977, 11650, 2268, 2605, 5005, 4606, 13164, 25127, 5294, 1771, 2855, 15456, 11538, 4083, 18155, 4899, 9427, 56601, 3769, 14946, 18376, 5929, 3287, 30608, 27029, 24148, 13603, 9262, 22879, 5853, 2309, 5547, 4541, 2468, 2863, 21880, 5519, 1305, 5130, 4349, 13009, 2445, 6303, 11333, 14553, 7776, 1646, 5823, 7914, 3611, 13304, 5512, 8106, 9443, 7323, 20719, 11190, 11409, 99613, 82261, 5535, 13617, 7258, 86285, 4000, 8191, 3436, 2758, 43600, 36118, 5686, 5498, 89410, 32468, 39178, 24056, 2499, 40348, 440, 16826, 4975, 5987, 21016, 4362, 21487, 5790, 3604, 5195, 6655, 47103, 2021, 10637, 11016, 9323, 3635, 25262, 5689, 16431, 2274, 5821, 27304, 16436, 37685, 15622, 11315, 8874, 5552, 168404, 29453, 63936, 20785, 3303, 4025, 1310, 14571, 7522, 3806, 11010, 4915, 12478, 3070, 16349, 4200, 6725, 2346, 22117, 15840, 18543, 33815, 9377, 36586, 6692, 11233, 4755, 6647, 19791, 10574, 8092, 25762, 3834, 27710, 10038, 7290, 2116, 28008, 8229, 6406, 72799, 6453, 5482, 3662, 6363, 2649, 9687, 3753, 3275, 6825, 14441, 37090, 7980, 31065, 64233, 89540, 2883, 11064, 40604, 29411, 3950, 13846, 20829, 10379, 80400, 10689, 14166, 18201, 3913, 17344, 10396, 9435, 34952, 13787, 4700, 19262, 11893, 3772, 27574, 16173, 11148, 9902, 24573, 2289, 9390, 3230, 2906, 32346, 10318, 9368, 4132, 1467, 20478, 27891, 7368, 6962, 7050, 5886, 10821, 141456, 56569, 15714, 21849, 35785, 7189, 9831, 2798, 15503, 12436, 5352, 10505, 9569, 5918, 7846, 5782, 30494, 21925, 7751, 7683, 3737, 10740, 23388, 6269, 7752, 38360, 831, 4783, 11929, 30970, 8980, 15132, 4505, 22965, 11690, 8256, 12597, 5623, 37078, 5777, 10479, 8789, 6546, 15624, 74575, 10684, 34102, 21584, 1438]",16384,,,,,,
bcc018d23e7e,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,,,286.3519936800003,283.91999304294586,290.18559753894806,283.26401114463806,287.3695981502533,50,10,False,288.38400542736053,,False,286.3519936800003,-2.0320117473602295,6442450944.0,1074135040.0,1073741824.0,22.498362456660487,3751.1002671779934,17.89699960500002,4581.631898880005,0.87711606829471,0.031420481858925646,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,288.38400542736053,graph,3724.6692596845774,22.339834466383934,,,,bimodal,,16,7,1.8074079874998232,8.00006103515625,"[131073, 8739, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738, 8738]",16384,,,,,,
241c582281aa,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,,,1046.7520356178284,985.0495874881744,1127.4720072746277,981.98401927948,1068.3974516391754,50,10,False,1138.4479999542236,,False,1046.7520356178284,-91.69596433639526,25769803776.0,4296540160.0,4294967296.0,24.618823655585054,4104.639889679352,16.35550055652857,16748.032569885254,0.9597838888240919,0.03438184905894784,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1138.4479999542236,graph,3774.032858920884,22.63590763656855,,,,bimodal,,64,7,3.905640577476237,32.00006103515625,"[524289, 8323, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322]",16384,,,,,,
fd66b64b80a1,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:09+00:00,784,ragged_decode,,,4389.19997215271,4298.140859603882,4699.177551269531,4054.2402267456055,4451.344032287598,50,10,False,4301.471948623657,,False,4389.19997215271,87.72802352905273,103079215104.0,17186160640.0,17179869184.0,23.484738849445534,3915.556536279422,17.145312391221523,70227.19955444336,0.9155707151680075,0.03279802307399306,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,4301.471948623657,graph,3995.4138595508125,23.963707385557235,,,,bimodal,,256,7,7.953052318976057,128.00006103515625,"[2097153, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8225, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]",16384,,,,,,
203520bcd371,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:23:51+00:00,784,warm,,1,1154.3200016021729,1060.9055876731873,1215.1424407958984,1059.5519542694092,1134.9459171295166,50,10,False,1201.5680074691772,,False,1154.3200016021729,-47.248005867004395,755385630720.0,224788480.0,32112640.0,654.3988059390291,194.736710520478,0.1472346940819098,18469.120025634766,0.04553509256441899,0.9139121058307409,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1201.5680074691772,graph,187.079281907201,628.6665640432984,,7840,0,,,,,,,,,7840,0.0,0.0,,,
91d46cfa7411,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:23:52+00:00,784,warm,,8,9786.511898040771,9700.105285644531,9840.895652770996,9698.016166687012,9778.261775970459,50,10,False,9944.25630569458,,False,9786.511898040771,-157.7444076538086,6043085045760.0,1798307840.0,256901120.0,617.4912071552079,183.7537070138356,0.1560349473539664,156584.19036865234,0.042966947708866915,0.8623681527862715,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,9944.25630569458,graph,180.8388465379959,607.6960267304682,,7840,0,,,,,,,,,7840,0.0,0.0,,,
4b1450874080,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:23:57+00:00,784,warm,,32,40077.03971862793,39520.34378051758,40531.12449645996,39488.63983154297,40101.88117980957,50,10,False,40163.02490234375,,False,40077.03971862793,-85.98518371582031,24172340183040.0,7193231360.0,1027604480.0,603.1468479894892,179.4850969657962,0.15974585347029627,641232.6354980469,0.04196882283996376,0.8423352869360305,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,40163.02490234375,graph,179.10083659013029,601.8555684442335,,7840,0,,,,,,,,,7840,0.0,0.0,,,
82cb5a04e6e6,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:23:57+00:00,784,warm,,1,913.7279987335205,909.913581609726,936.8927776813507,908.128023147583,922.4057590961456,50,10,False,933.9839816093445,,False,913.7279987335205,-20.255982875823975,566515138560.0,128450560.0,32112640.0,620.0041361819082,140.5785531121295,0.2330938772279389,14619.647979736328,0.0328713441416572,0.865877627800211,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,933.9839816093445,graph,137.52972484460312,606.5576602115165,,3920,3920,,,,,,,,,7840,0.5,0.5,,,
2ecab1b9f8c6,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:23:58+00:00,784,warm,,8,7421.919822692871,7304.940986633301,7431.379175186157,7295.904159545898,7396.117124557495,50,10,False,7423.360109329224,,False,7421.919822692871,-1.440286636352539,4532121108480.0,1027604480.0,256901120.0,610.6399983765422,138.45534639946536,0.23666836169301247,118750.71716308594,0.03237487681438153,0.852799977255432,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,7423.360109329224,graph,138.42848317550562,610.5215214851706,,3920,3920,,,,,,,,,7840,0.5,0.5,,,
95d42709440e,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:02+00:00,784,warm,,32,29477.75936126709,29334.172821044922,29734.79633331299,28993.98422241211,29503.27495574951,50,10,False,29471.424102783203,,False,29477.75936126709,6.335258483886719,18128484433920.0,4110417920.0,1027604480.0,614.9885482049324,139.4413282781923,0.234994892867244,471644.14978027344,0.032605427982647,0.8588730206273117,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,29471.424102783203,graph,139.47130297011412,615.1207478368171,,3920,3920,,,,,,,,,7840,0.5,0.5,,,
73da3ae71d7a,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:02+00:00,784,warm,,1,407.72800147533417,401.9999951124192,431.276798248291,375.67999958992004,413.2095980644226,50,10,False,373.29599261283875,,False,407.72800147533417,34.43200886249542,143514599424.0,51380224.0,32112640.0,351.9861253205638,126.01593173410801,0.5200612263715997,6523.648023605347,0.02946618077694552,0.4915723838360597,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,373.29599261283875,graph,137.63936666014155,384.4525584630241,,784,7056,,,,,,,,,7840,0.9,0.9,,,
88b1afa60bc4,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:02+00:00,784,warm,,8,1869.488000869751,1619.5775628089905,1902.4415731430054,1617.3440217971802,1833.8534355163574,50,10,False,1899.8719453811646,,False,1869.488000869751,-30.383944511413574,1148116795392.0,411041792.0,256901120.0,614.1343484728739,219.86864414683004,0.2980688776896924,29911.808013916016,0.05141166776659914,0.8576800730411598,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1899.8719453811646,graph,216.3523667999288,604.3127265409761,,784,7056,,,,,,,,,7840,0.9,0.9,,,
cc281458181c,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:03+00:00,784,warm,,32,7502.239942550659,7460.524797439575,7599.702262878418,7451.231956481934,7530.6342124938965,50,10,False,7532.495975494385,,False,7502.239942550659,-30.256032943725586,4592467181568.0,1644167168.0,1027604480.0,612.146134585856,219.15683590373217,0.2990369875060052,120035.83908081055,0.05124522634858941,0.8549033981391952,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,7532.495975494385,graph,218.27654118223242,609.6873063734469,,784,7056,,,,,,,,,7840,0.9,0.9,,,
2fe15022a642,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:03+00:00,784,warm,,1,410.14400124549866,385.2191925048828,411.65760457515717,365.6960129737854,406.503683924675,50,10,False,364.6080046892166,,False,410.14400124549866,45.53599655628204,143514599424.0,51380224.0,32112640.0,349.9127111165449,125.27362059172358,0.5231428587315033,6562.3040199279785,0.029292606896141365,0.4886767209401974,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,364.6080046892166,graph,140.9190784053008,393.61340831320615,,784,7056,,,,,,,,,7840,0.99,0.9,,,
fb15a14e18a5,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:03+00:00,784,warm,,8,1772.383987903595,1619.20645236969,1889.0207886695862,1617.408037185669,1754.605438709259,50,10,False,1888.4159922599792,,False,1772.383987903595,-116.03200435638428,1148116795392.0,411041792.0,256901120.0,647.781069580758,231.91463859148664,0.28258673276524154,28358.14380645752,0.054228370742642446,0.9046699902948765,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,1888.4159922599792,graph,217.66485439899392,607.9787504965899,,784,7056,,,,,,,,,7840,0.99,0.9,,,
9198fdaa9140,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:04+00:00,784,warm,,32,7572.351932525635,7497.913599014282,7698.307323455811,7494.431972503662,7585.921306610107,50,10,False,7571.167945861816,,False,7572.351932525635,1.1839866638183594,4592467181568.0,1644167168.0,1027604480.0,606.4783072009513,217.1276748162991,0.30183162996355367,121157.63092041016,0.050770749616917056,0.8469878946055505,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,7571.167945861816,graph,217.16162945489205,606.5731488730364,,784,7056,,,,,,,,,7840,0.99,0.9,,,
bc08daaa8e8f,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:05+00:00,784,warm,,1,4791.440010070801,4727.558279037476,4906.428670883179,4725.40807723999,4805.902061462402,50,10,False,4859.232187271118,,False,4791.440010070801,-67.79217720031738,3021349847040.0,449576960.0,64225280.0,630.5724042646118,93.82919520124742,0.30557653125451534,76663.04016113281,0.021939987983336365,0.880636927558694,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,4859.232187271118,graph,92.52016423040625,621.7751551272859,,15680,0,,,,,,,,,15680,0.0,0.0,,,
56e158f9850f,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:09+00:00,784,warm,,8,38715.904235839844,38560.18524169922,39048.73123168945,38238.46435546875,38759.19418334961,50,10,False,38712.25547790527,,False,38715.904235839844,3.6487579345703125,24170798776320.0,3596615680.0,513802240.0,624.3118752717846,92.89762827418515,0.3086408182066314,619454.4677734375,0.021722160609440825,0.871893676220943,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,38712.25547790527,graph,92.90638418246493,624.3707187279568,,15680,0,,,,,,,,,15680,0.0,0.0,,,
659d6c3064ca,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:29+00:00,784,warm,,32,154766.31927490234,154087.29553222656,155686.14349365234,154067.71850585938,154763.9434814453,50,10,False,154792.12951660156,,False,154766.31927490234,-25.81024169921875,96683195105280.0,14386462720.0,2055208960.0,624.7043643491146,92.95603066224098,0.3084469054426466,2476261.1083984375,0.021735816782121352,0.8724418137112973,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,154792.12951660156,graph,92.94053105236878,624.6002003280836,,15680,0,,,,,,,,,15680,0.0,0.0,,,
a82a0911341f,attention_warm,flash_attn_3,flash_attn_3,warm,ok,,,,2026-09-22T00:24:29+00:00,784,warm,,1,3678.431987762451,3554.1568756103516,3681.0911655426025,3464.479923248291,3651.1078453063965,50,10,False,3645.2159881591797,,False,3678.431987762451,33.215999603271484,2265964216320.0,256901120.0,64225280.0,616.0136231575021,69.83984503578388,0.46918775354112896,58854.91180419922,0.016330581942610556,0.8603046069933551,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,d3ca5a1da86930eb,3645.2159881591797,graph,70.47624086871575,621.6268730523987,,7840,7840,,,,,,,,,15680,0.5,0.5,,,
